timestamp,strategy,symbol,side,order_type,quantity,price,status,order_id
2024-08-30 00:00:14,SMACrossUTStrategy,BTCUSDT,SELL,MARKET,0.012,59311.7,placed,407519129943
2024-08-30 00:00:14,SMACrossUTStrategy,SOLUSDT,SELL,MARKET,5.0,139.823,placed,65361835703
2024-08-30 00:00:14,SMACrossUTStrategy,LINKUSDT,SELL,MARKET,63.91,10.929,placed,33947070668
2024-08-30 00:00:14,SMACrossUTStrategy,GALAUSDT,SELL,MARKET,37254.0,0.01875,placed,16841750684
2024-09-02 00:00:08,SMACrossUTStrategy,BTCUSDT,BUY,MARKET,0.002,57266.0,closed,407519129943
2024-09-02 00:00:08,SMACrossUTStrategy,ETHUSDT,BUY,MARKET,0.008,2423.7,closed,8389765714299891970
2024-09-02 09:00:08,SMACrossUTStrategy,LINKUSDT,SELL,MARKET,1.93,,failed,
2024-09-02 00:00:08,SMACrossUTStrategy,DOGEUSDT,SELL,MARKET,53.0,0.095,placed,50455775387
2024-09-02 00:00:09,SMACrossUTStrategy,GALAUSDT,SELL,MARKET,323.0,0.01762,placed,16841750684
2024-09-02 00:00:09,SMACrossUTStrategy,THETAUSDT,BUY,MARKET,5.8,1.1478,placed,13729808514
2024-09-02 00:00:09,SMACrossUTStrategy,ATOMUSDT,SELL,MARKET,2.55,4.293,placed,20007708964
2024-09-02 00:00:09,SMACrossUTStrategy,SANDUSDT,SELL,MARKET,48.0,0.2351,placed,16781108432
2024-09-02 00:00:09,SMACrossUTStrategy,SOLUSDT,SELL,MARKET,1.0,128.333,placed,65361835703
2024-09-02 00:00:09,SMACrossUTStrategy,UNFIUSDT,SELL,MARKET,13.5,2.401,placed,6241122684
2024-09-02 00:00:09,SMACrossUTStrategy,PEOPLEUSDT,SELL,MARKET,10065.0,0.05882,closed,9254876049
2024-09-02 00:00:09,SMACrossUTStrategy,PEOPLEUSDT,SELL,MARKET,11283.0,0.05868,placed,9588555715
2024-09-02 00:00:09,SMACrossUTStrategy,XRPUSDT,SELL,MARKET,1211.1,0.5467,placed,64534648855
2024-09-02 12:32:20,SMACrossUTStrategy,LINKUSDT,BUY,MARKET,1.93,10.721,closed,33947070668
2024-09-03 00:00:18,SMACrossUTStrategy,SOLUSDT,BUY,MARKET,2.0,134.869,closed,65361835703.0
2024-09-03 00:00:19,SMACrossUTStrategy,UNFIUSDT,BUY,MARKET,44.5,2.569,closed,6241122684.0
2024-09-03 00:00:19,SMACrossUTStrategy,SANDUSDT,BUY,MARKET,439.0,0.2501,closed,16781108432.0
2024-09-03 00:00:19,SMACrossUTStrategy,PEOPLEUSDT,BUY,MARKET,1676.0,0.06197,closed,9588555715.0
2024-09-03 00:00:19,SMACrossUTStrategy,GALAUSDT,BUY,MARKET,5440.0,0.01847,closed,16841750684.0
2024-09-03 00:00:20,SMACrossUTStrategy,DOGEUSDT,BUY,MARKET,1015.0,0.099,closed,50455775387.0
2024-09-03 00:00:20,SMACrossUTStrategy,LINKUSDT,BUY,MARKET,8.65,10.757,closed,33947070668.0
2024-09-03 00:00:20,SMACrossUTStrategy,XRPUSDT,BUY,MARKET,163.6,0.5675,closed,64534648855.0
2024-09-03 00:00:20,SMACrossUTStrategy,THETAUSDT,SELL,MARKET,75.8,1.1848,closed,13729808514.0
2024-09-03 00:00:21,SMACrossUTStrategy,ATOMUSDT,BUY,MARKET,20.08,4.435,closed,20007708964.0
2024-09-03 00:00:21,SMACrossUTStrategy,ETHUSDT,BUY,MARKET,0.034,2537.27,closed,8.389765714299892e+18
2024-09-03 00:00:21,SMACrossUTStrategy,BTCUSDT,SELL,MARKET,0.002,59107.1,placed,407519129943.0
2024-09-03 00:00:21,SMACrossUTStrategy,LTCUSDT,BUY,MARKET,9.101,65.3,placed,31790401566
